Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/08/16,UTTARAKHAND,CHAMOLI,0.65,1106.67,4.24,27.36510036
2020/08/16,UTTARAKHAND,DEHRADUN,0.36,535.38,2.3,33.79175079
2020/08/16,UTTARAKHAND,GARHWAL,0.51,856.97,4.13,30.48482614
2020/08/16,UTTARAKHAND,UDHAM SINGH NAGAR,2.46,492.36,15.92,34.84317324
2020/08/16,UTTARAKHAND,BAGESHWAR,1.25,387.21,9.09,32.93713872
2020/08/16,UTTARAKHAND,RUDRAPRAYAG,0.83,263.57,5.09,27.79421912
2020/08/16,UTTARAKHAND,UTTARKASHI,0.59,1054.47,4.36,25.32149472
2020/08/16,UTTARAKHAND,TEHRI GARHWAL,0.2,615.55,1.19,30.83154317
2020/08/16,UTTARAKHAND,CHAMPAWAT,1.75,301.01,11.18,35.51097779
2020/08/15,UTTARAKHAND,HARDWAR,2.82,431.64,20.76,35.10821747
2020/08/15,UTTARAKHAND,NAINITAL,0.93,685.64,6.54,32.23235535
2020/08/15,UTTARAKHAND,ALMORA,1.01,527.21,7.43,33.01547236
2020/08/15,UTTARAKHAND,PITHORAGARH,2.28,1253.8,13.02,33.59382702
2020/08/15,UTTARAKHAND,CHAMOLI,0.92,1160.04,5.85,28.68489166
2020/08/15,UTTARAKHAND,DEHRADUN,0.54,556.93,3.37,35.15201096
2020/08/15,UTTARAKHAND,GARHWAL,1.19,922.5,8.83,32.81568646
2020/08/15,UTTARAKHAND,UDHAM SINGH NAGAR,3.68,528.98,23.57,37.43460347
2020/08/15,UTTARAKHAND,BAGESHWAR,1.3,394.58,9.78,33.56402558
2020/08/15,UTTARAKHAND,RUDRAPRAYAG,0.91,271.61,5.59,28.64217573
2020/08/15,UTTARAKHAND,UTTARKASHI,0.78,1106.92,5.53,26.58105355
2020/08/15,UTTARAKHAND,TEHRI GARHWAL,0.34,640.79,2.01,32.09607057
2020/08/15,UTTARAKHAND,CHAMPAWAT,2.64,320.97,16.89,37.86457968
2020/08/14,UTTARAKHAND,HARDWAR,2.46,416.75,18.38,33.89763297
2020/08/14,UTTARAKHAND,NAINITAL,1.67,731.38,11.67,34.3827353
2020/08/14,UTTARAKHAND,ALMORA,1.51,549.77,10.7,34.42849014
2020/08/14,UTTARAKHAND,PITHORAGARH,2.63,1293.39,15.03,34.65458765
2020/08/14,UTTARAKHAND,CHAMOLI,1.07,1189.83,6.82,29.42151507
2020/08/14,UTTARAKHAND,DEHRADUN,0.55,563.64,3.46,35.57557577
2020/08/14,UTTARAKHAND,GARHWAL,0.63,866.11,4.92,30.80969648
2020/08/14,UTTARAKHAND,UDHAM SINGH NAGAR,4.84,564.09,30.81,39.91863871
2020/08/14,UTTARAKHAND,BAGESHWAR,1.53,407.71,11.33,34.6802694
2020/08/14,UTTARAKHAND,RUDRAPRAYAG,1.05,277.13,6.43,29.22452935
2020/08/14,UTTARAKHAND,UTTARKASHI,0.97,1160.37,6.64,27.86458564
2020/08/14,UTTARAKHAND,TEHRI GARHWAL,0.52,659.71,3,33.04355039
2020/08/14,UTTARAKHAND,CHAMPAWAT,3.42,336.81,21.97,39.7337319
2020/08/13,UTTARAKHAND,HARDWAR,3.22,445.2,23.48,36.21105252
2020/08/13,UTTARAKHAND,NAINITAL,3.13,803.3,22.16,37.76365985
2020/08/13,UTTARAKHAND,ALMORA,2.59,599.05,17.93,37.51460104
2020/08/13,UTTARAKHAND,PITHORAGARH,2.94,1324.32,16.8,35.48346351
2020/08/13,UTTARAKHAND,CHAMOLI,1.22,1226.09,7.75,30.31818098
2020/08/13,UTTARAKHAND,DEHRADUN,0.58,573.67,3.65,36.2087395
2020/08/13,UTTARAKHAND,GARHWAL,1.28,929.67,9.38,33.07086316
2020/08/13,UTTARAKHAND,UDHAM SINGH NAGAR,5.59,588.13,35.43,41.62010252
2020/08/13,UTTARAKHAND,BAGESHWAR,2.14,439.13,15.25,37.35351089
2020/08/13,UTTARAKHAND,RUDRAPRAYAG,1.18,285.91,7.2,30.15016154
2020/08/13,UTTARAKHAND,UTTARKASHI,1.12,1205.4,7.6,28.9457826
2020/08/13,UTTARAKHAND,TEHRI GARHWAL,0.74,686.48,4.29,34.38453277
2020/08/13,UTTARAKHAND,CHAMPAWAT,3.64,341.51,23.35,40.28856472
2020/08/12,UTTARAKHAND,HARDWAR,3.92,469.41,28.08,38.18026252
2020/08/12,UTTARAKHAND,NAINITAL,1.91,743.9,13.69,34.97126531
2020/08/12,UTTARAKHAND,ALMORA,1.87,567.05,13.17,35.51080099
2020/08/12,UTTARAKHAND,PITHORAGARH,2.7,1303.81,15.36,34.93378797
2020/08/12,UTTARAKHAND,CHAMOLI,1.29,1227.83,8.26,30.36119978
2020/08/12,UTTARAKHAND,DEHRADUN,0.88,602.5,5.52,38.02842293
2020/08/12,UTTARAKHAND,GARHWAL,1.35,943.9,9.73,33.57721674
2020/08/12,UTTARAKHAND,UDHAM SINGH NAGAR,4.21,549.14,26.72,38.86077034
2020/08/12,UTTARAKHAND,BAGESHWAR,1.75,411.17,12.73,34.97467323
2020/08/12,UTTARAKHAND,RUDRAPRAYAG,1.39,296.47,8.46,31.26436639
2020/08/12,UTTARAKHAND,UTTARKASHI,1.14,1207.98,7.68,29.00770921
2020/08/12,UTTARAKHAND,TEHRI GARHWAL,0.93,707.06,5.4,35.41522361
2020/08/12,UTTARAKHAND,CHAMPAWAT,1.39,294.59,8.91,34.75327871
2020/08/11,UTTARAKHAND,HARDWAR,4.3,480.38,30.65,39.07275013
2020/08/11,UTTARAKHAND,NAINITAL,0.73,673.18,5.18,31.64657203
2020/08/11,UTTARAKHAND,ALMORA,0.66,513.25,5.02,32.1416647
2020/08/11,UTTARAKHAND,PITHORAGARH,2.79,1306.62,15.84,35.00923428
2020/08/11,UTTARAKHAND,CHAMOLI,1.15,1208.09,7.3,29.87295496
2020/08/11,UTTARAKHAND,DEHRADUN,1.12,625.29,6.99,39.46711898
2020/08/11,UTTARAKHAND,GARHWAL,1.19,931.28,8.6,33.12824395
2020/08/11,UTTARAKHAND,UDHAM SINGH NAGAR,2.79,503.58,17.81,35.63704179
2020/08/11,UTTARAKHAND,BAGESHWAR,1.93,416.39,13.74,35.41869876
2020/08/11,UTTARAKHAND,RUDRAPRAYAG,1.23,292.33,7.47,30.82701069
2020/08/11,UTTARAKHAND,UTTARKASHI,1.32,1239.32,8.72,29.76050914
2020/08/11,UTTARAKHAND,TEHRI GARHWAL,1.22,736.48,7.01,36.88888763
2020/08/11,UTTARAKHAND,CHAMPAWAT,1.67,300.13,10.65,35.40616775
2020/08/10,UTTARAKHAND,HARDWAR,2.34,401.5,17.6,32.65672641
2020/08/10,UTTARAKHAND,NAINITAL,1.31,713.41,9.2,33.53781422
2020/08/10,UTTARAKHAND,ALMORA,1.16,538.42,8.36,33.71765532
2020/08/10,UTTARAKHAND,PITHORAGARH,2.92,1323.1,16.54,35.45070094
2020/08/10,UTTARAKHAND,CHAMOLI,1.27,1244.73,8.05,30.77904373
2020/08/10,UTTARAKHAND,DEHRADUN,1.21,630.91,7.52,39.82155487
2020/08/10,UTTARAKHAND,GARHWAL,0.71,902.86,5.3,32.11699249
2020/08/10,UTTARAKHAND,UDHAM SINGH NAGAR,3.75,531.73,23.87,37.62909324
2020/08/10,UTTARAKHAND,BAGESHWAR,2.17,433.78,15.3,36.89788071
2020/08/10,UTTARAKHAND,RUDRAPRAYAG,1.4,304.14,8.44,32.07287362
2020/08/10,UTTARAKHAND,UTTARKASHI,1.43,1268.68,9.41,30.46550219
2020/08/10,UTTARAKHAND,TEHRI GARHWAL,1.37,747.5,7.87,37.44112147
2020/08/10,UTTARAKHAND,CHAMPAWAT,2.33,315.21,14.88,37.18613623
2020/08/09,UTTARAKHAND,HARDWAR,1.3,371.96,10.34,30.25436503
2020/08/09,UTTARAKHAND,NAINITAL,2.91,791.61,20.66,37.21402793
2020/08/09,UTTARAKHAND,ALMORA,2.23,585.14,15.55,36.64322689
2020/08/09,UTTARAKHAND,PITHORAGARH,3.11,1344.4,17.64,36.02153792
2020/08/09,UTTARAKHAND,CHAMOLI,1.95,1323.65,12.28,32.73051481
2020/08/09,UTTARAKHAND,DEHRADUN,0.83,618.15,5.09,39.01650598
2020/08/09,UTTARAKHAND,GARHWAL,1.63,970.53,11.48,34.52443688
2020/08/09,UTTARAKHAND,UDHAM SINGH NAGAR,4.4,552.34,27.84,39.08713466
2020/08/09,UTTARAKHAND,BAGESHWAR,2.18,442.58,15.52,37.64710703
2020/08/09,UTTARAKHAND,RUDRAPRAYAG,2.35,326.18,14.2,34.3964975
2020/08/09,UTTARAKHAND,UTTARKASHI,2.15,1358.44,13.67,32.62099965
2020/08/09,UTTARAKHAND,TEHRI GARHWAL,1.69,763.79,9.95,38.25686431
2020/08/09,UTTARAKHAND,CHAMPAWAT,2.9,327.94,18.56,38.68708464
2020/08/08,UTTARAKHAND,HARDWAR,0.76,338.65,6.54,27.54508124
2020/08/08,UTTARAKHAND,NAINITAL,2.65,781.5,18.75,36.73890394
2020/08/08,UTTARAKHAND,ALMORA,2.05,579.73,14.31,36.30425066
2020/08/08,UTTARAKHAND,PITHORAGARH,2.7,1305.99,15.29,34.99223301
2020/08/08,UTTARAKHAND,CHAMOLI,1.62,1276.54,10.36,31.56550529
2020/08/08,UTTARAKHAND,DEHRADUN,0.18,574.73,1.1,36.27550906
2020/08/08,UTTARAKHAND,GARHWAL,0.95,926.35,7.01,32.95289084
2020/08/08,UTTARAKHAND,UDHAM SINGH NAGAR,3.48,525.84,22.04,37.21235039
2020/08/08,UTTARAKHAND,BAGESHWAR,1.84,431.2,13.46,36.67885797
2020/08/08,UTTARAKHAND,RUDRAPRAYAG,2.28,324.07,13.75,34.17462324
2020/08/08,UTTARAKHAND,UTTARKASHI,1.23,1240.02,8.37,29.77717965
2020/08/08,UTTARAKHAND,TEHRI GARHWAL,0.8,715.55,4.87,35.8406462
2020/08/08,UTTARAKHAND,CHAMPAWAT,2.43,318.8,15.55,37.6092095
2020/08/07,UTTARAKHAND,HARDWAR,0.65,333.69,5.66,27.14124196
2020/08/07,UTTARAKHAND,NAINITAL,0.15,640.02,1.11,30.08773304
2020/08/07,UTTARAKHAND,ALMORA,0.24,495.94,2.3,31.05751198
2020/08/07,UTTARAKHAND,PITHORAGARH,1.72,1183.26,9.69,31.70381197
2020/08/07,UTTARAKHAND,CHAMOLI,1,1148.53,6.45,28.40012162
2020/08/07,UTTARAKHAND,DEHRADUN,0.03,516.1,0.2,32.57488884
2020/08/07,UTTARAKHAND,GARHWAL,0.16,787.88,1.76,28.02708986
2020/08/07,UTTARAKHAND,UDHAM SINGH NAGAR,0.61,432.64,4.01,30.61685664
2020/08/07,UTTARAKHAND,BAGESHWAR,1.15,393.45,8.82,33.46767332
2020/08/07,UTTARAKHAND,RUDRAPRAYAG,1.16,297.91,7.1,31.41599609
2020/08/07,UTTARAKHAND,UTTARKASHI,0.88,1147.17,6.2,27.54753751
2020/08/07,UTTARAKHAND,TEHRI GARHWAL,0.32,647.74,2.01,32.44387211
2020/08/07,UTTARAKHAND,CHAMPAWAT,1.15,290.23,7.35,34.23823094
2020/08/06,UTTARAKHAND,HARDWAR,0.92,354.59,7.69,28.84179914
2020/08/06,UTTARAKHAND,NAINITAL,0.66,688.11,4.48,32.34857057
2020/08/06,UTTARAKHAND,ALMORA,1.1,541.13,7.96,33.88704894
2020/08/06,UTTARAKHAND,PITHORAGARH,2.23,1236.82,12.71,33.13890778
2020/08/06,UTTARAKHAND,CHAMOLI,1.29,1191.41,8.16,29.46043387
2020/08/06,UTTARAKHAND,DEHRADUN,0.12,539.19,0.74,34.03254364
2020/08/06,UTTARAKHAND,GARHWAL,0.29,830.76,2.6,29.55239726
2020/08/06,UTTARAKHAND,UDHAM SINGH NAGAR,1.38,464.27,8.83,32.85519195
2020/08/06,UTTARAKHAND,BAGESHWAR,1.49,412.93,10.78,35.12423747
2020/08/06,UTTARAKHAND,RUDRAPRAYAG,2.02,319.08,12.33,33.64779149
2020/08/06,UTTARAKHAND,UTTARKASHI,0.85,1118.26,5.98,26.85338206
2020/08/06,UTTARAKHAND,TEHRI GARHWAL,0.81,684.58,5,34.28933919
2020/08/06,UTTARAKHAND,CHAMPAWAT,2.36,317.15,15.08,37.41479541
2020/08/05,UTTARAKHAND,HARDWAR,0.94,351.8,7.83,28.61414353
2020/08/05,UTTARAKHAND,NAINITAL,0.22,641.68,1.58,30.16556431
2020/08/05,UTTARAKHAND,ALMORA,0.24,492.8,2.28,30.86088539
2020/08/05,UTTARAKHAND,PITHORAGARH,1.89,1201.97,10.63,32.20532333
2020/08/05,UTTARAKHAND,CHAMOLI,0.74,1086.29,4.66,26.86112952
2020/08/05,UTTARAKHAND,DEHRADUN,0.16,540.66,0.99,34.1252118
2020/08/05,UTTARAKHAND,GARHWAL,0.2,814.32,2.01,28.96760467
2020/08/05,UTTARAKHAND,UDHAM SINGH NAGAR,1.46,465.83,9.39,32.96541392
2020/08/05,UTTARAKHAND,BAGESHWAR,1.11,384.25,8.47,32.68543647
2020/08/05,UTTARAKHAND,RUDRAPRAYAG,0.78,275.57,4.84,29.06022423
2020/08/05,UTTARAKHAND,UTTARKASHI,0.98,1135.59,6.62,27.26938674
2020/08/05,UTTARAKHAND,TEHRI GARHWAL,0.21,643.02,1.28,32.2077999
2020/08/05,UTTARAKHAND,CHAMPAWAT,1.74,303.1,11.08,35.75690029
2020/08/04,UTTARAKHAND,HARDWAR,1.5,379.41,11.84,30.85981394
2020/08/04,UTTARAKHAND,NAINITAL,0.2,635.2,1.49,29.86104271
2020/08/04,UTTARAKHAND,ALMORA,0.69,517,5.27,32.37631895
2020/08/04,UTTARAKHAND,PITHORAGARH,2.54,1263.6,14.37,33.85640534
2020/08/04,UTTARAKHAND,CHAMOLI,0.88,1123.01,5.56,27.76922752
2020/08/04,UTTARAKHAND,DEHRADUN,0.23,544.67,1.46,34.37867321
2020/08/04,UTTARAKHAND,GARHWAL,0.51,866.09,4.01,30.80923093
2020/08/04,UTTARAKHAND,UDHAM SINGH NAGAR,1.41,465.09,9.07,32.91313226
2020/08/04,UTTARAKHAND,BAGESHWAR,1.44,401.63,10.75,34.16321047
2020/08/04,UTTARAKHAND,RUDRAPRAYAG,1.06,289.47,6.53,30.5259497
2020/08/04,UTTARAKHAND,UTTARKASHI,0.77,1095.33,5.43,26.30264202
2020/08/04,UTTARAKHAND,TEHRI GARHWAL,0.33,662.01,2.07,33.15891283
2020/08/04,UTTARAKHAND,CHAMPAWAT,1.1,282.75,7.06,33.35589726
2020/08/03,UTTARAKHAND,HARDWAR,1.7,388.43,13.26,31.59374012
2020/08/03,UTTARAKHAND,NAINITAL,0.24,626.69,1.74,29.46079138
2020/08/03,UTTARAKHAND,ALMORA,0.31,487.57,2.76,30.53348943
2020/08/03,UTTARAKHAND,PITHORAGARH,2.2,1229.44,12.34,32.94121289
2020/08/03,UTTARAKHAND,CHAMOLI,0.69,1067.56,4.37,26.39792568
2020/08/03,UTTARAKHAND,DEHRADUN,0.19,537.5,1.19,33.92596422
2020/08/03,UTTARAKHAND,GARHWAL,0.66,892.58,5.04,31.75150685
2020/08/03,UTTARAKHAND,UDHAM SINGH NAGAR,2.08,486.5,13.28,34.42802896
2020/08/03,UTTARAKHAND,BAGESHWAR,1.44,399.94,10.93,34.01985083
2020/08/03,UTTARAKHAND,RUDRAPRAYAG,0.76,275.47,4.79,29.04975505
2020/08/03,UTTARAKHAND,UTTARKASHI,0.81,1094.87,5.65,26.29168065
2020/08/03,UTTARAKHAND,TEHRI GARHWAL,0.34,662.34,2.04,33.17555007
2020/08/03,UTTARAKHAND,CHAMPAWAT,1.47,292.58,9.35,34.51639564
2020/08/02,UTTARAKHAND,HARDWAR,2.34,409.97,17.53,33.34595986
2020/08/02,UTTARAKHAND,NAINITAL,0.28,630.03,1.91,29.61784591
2020/08/02,UTTARAKHAND,ALMORA,0.1,456.42,1.32,28.58234109
2020/08/02,UTTARAKHAND,PITHORAGARH,2.48,1259.53,13.98,33.74743248
2020/08/02,UTTARAKHAND,CHAMOLI,0.71,1067.82,4.53,26.40449585
2020/08/02,UTTARAKHAND,DEHRADUN,0.37,558.27,2.35,35.23656396
2020/08/02,UTTARAKHAND,GARHWAL,0.34,834.46,2.92,29.68405865
2020/08/02,UTTARAKHAND,UDHAM SINGH NAGAR,2.02,483.99,12.82,34.2506444
2020/08/02,UTTARAKHAND,BAGESHWAR,1.49,388.18,11.26,33.01897584
2020/08/02,UTTARAKHAND,RUDRAPRAYAG,0.73,270.65,4.57,28.54065332
2020/08/02,UTTARAKHAND,UTTARKASHI,0.67,1081.26,4.79,25.96475582
2020/08/02,UTTARAKHAND,TEHRI GARHWAL,0.35,654.96,2.02,32.80588565
2020/08/02,UTTARAKHAND,CHAMPAWAT,1.5,294.76,9.65,34.77302097
2020/08/01,UTTARAKHAND,HARDWAR,3.33,445.07,24.23,36.20046961
2020/08/01,UTTARAKHAND,NAINITAL,0.67,667.71,4.6,31.38930177
2020/08/01,UTTARAKHAND,ALMORA,0.18,475.98,1.88,29.80749227
2020/08/01,UTTARAKHAND,PITHORAGARH,2.53,1269.94,14.27,34.026307
2020/08/01,UTTARAKHAND,CHAMOLI,0.73,1082.44,4.67,26.76590917
2020/08/01,UTTARAKHAND,DEHRADUN,0.71,595.19,4.47,37.5668088
2020/08/01,UTTARAKHAND,GARHWAL,0.69,891.05,5.23,31.69713906
2020/08/01,UTTARAKHAND,UDHAM SINGH NAGAR,3.19,519.24,20.1,36.74512532
2020/08/01,UTTARAKHAND,BAGESHWAR,1.42,388.48,10.87,33.0450682
2020/08/01,UTTARAKHAND,RUDRAPRAYAG,0.81,279.68,4.99,29.49342874
2020/08/01,UTTARAKHAND,UTTARKASHI,0.88,1132.82,5.99,27.20291797
2020/08/01,UTTARAKHAND,TEHRI GARHWAL,0.62,694.35,3.6,34.77891241
2020/08/01,UTTARAKHAND,CHAMPAWAT,2.01,308.6,12.88,36.40583981
2020/09/23,UTTARAKHAND,HARDWAR,0.01,188.55,0.13,15.33606183
2020/09/23,UTTARAKHAND,NAINITAL,0,428.68,0.01,20.15242032
2020/09/23,UTTARAKHAND,ALMORA,0,335.9,0.04,21.03509753
2020/09/23,UTTARAKHAND,PITHORAGARH,0.48,986.06,2.72,26.42026193
2020/09/23,UTTARAKHAND,CHAMOLI,0.47,960.38,3.09,23.74774877
2020/09/23,UTTARAKHAND,DEHRADUN,0,368.52,0,23.26035319
2020/09/23,UTTARAKHAND,GARHWAL,0.01,574.81,0.18,20.44763207
2020/09/23,UTTARAKHAND,UDHAM SINGH NAGAR,0,255.14,0,18.05543297
2020/09/23,UTTARAKHAND,BAGESHWAR,0.52,311.44,4.78,26.49138459
2020/09/23,UTTARAKHAND,RUDRAPRAYAG,0.11,220.24,1.04,23.22497001
2020/09/23,UTTARAKHAND,UTTARKASHI,0.29,850.75,2.44,20.42939643
2020/09/23,UTTARAKHAND,TEHRI GARHWAL,0.03,519.85,0.22,26.03838511
2020/09/23,UTTARAKHAND,CHAMPAWAT,0,247.93,0.02,29.2490569
2020/09/22,UTTARAKHAND,HARDWAR,0,183.83,0.05,14.95244204
2020/09/22,UTTARAKHAND,NAINITAL,0,434.8,0.01,20.43996368
2020/09/22,UTTARAKHAND,ALMORA,0.01,340.08,0.09,21.29693725
2020/09/22,UTTARAKHAND,PITHORAGARH,0.62,1017.37,3.55,27.25918603
2020/09/22,UTTARAKHAND,CHAMOLI,0.48,971.35,3.11,24.01909248
2020/09/22,UTTARAKHAND,DEHRADUN,0,371.35,0,23.4386592
2020/09/22,UTTARAKHAND,GARHWAL,0.02,583.06,0.27,20.74116828
2020/09/22,UTTARAKHAND,UDHAM SINGH NAGAR,0.01,260.51,0.04,18.4358544
2020/09/22,UTTARAKHAND,BAGESHWAR,0.47,309.54,4.37,26.33037263
2020/09/22,UTTARAKHAND,RUDRAPRAYAG,0.15,224.33,1.24,23.65658871
2020/09/22,UTTARAKHAND,UTTARKASHI,0.33,868.95,2.72,20.86659167
2020/09/22,UTTARAKHAND,TEHRI GARHWAL,0.03,526.53,0.23,26.37295679
2020/09/22,UTTARAKHAND,CHAMPAWAT,0.92,271.47,5.74,32.02519495
2020/09/21,UTTARAKHAND,HARDWAR,0.01,188.99,0.12,15.37227235
2020/09/21,UTTARAKHAND,NAINITAL,0,432.2,0.01,20.31789538
2020/09/21,UTTARAKHAND,ALMORA,0,333.52,0.06,20.88586798
2020/09/21,UTTARAKHAND,PITHORAGARH,0.65,983.09,3.67,26.34069162
2020/09/21,UTTARAKHAND,CHAMOLI,0.51,991.72,3.34,24.5226479
2020/09/21,UTTARAKHAND,DEHRADUN,0,376.22,0,23.74605084
2020/09/21,UTTARAKHAND,GARHWAL,0.02,588.98,0.32,20.95158709
2020/09/21,UTTARAKHAND,UDHAM SINGH NAGAR,0,252.17,0,17.84531004
2020/09/21,UTTARAKHAND,BAGESHWAR,0.52,314.49,4.74,26.75149878
2020/09/21,UTTARAKHAND,RUDRAPRAYAG,0.16,228.45,1.34,24.09046778
2020/09/21,UTTARAKHAND,UTTARKASHI,0.37,880.23,2.97,21.13732545
2020/09/21,UTTARAKHAND,TEHRI GARHWAL,0.03,519.68,0.24,26.02971234
2020/09/21,UTTARAKHAND,CHAMPAWAT,0,205.04,0,24.18925639
2020/09/20,UTTARAKHAND,HARDWAR,0.02,194.94,0.24,15.85610034
2020/09/20,UTTARAKHAND,NAINITAL,0,434.04,0.01,20.40448144
2020/09/20,UTTARAKHAND,ALMORA,0,339.23,0.08,21.24362728
2020/09/20,UTTARAKHAND,PITHORAGARH,0.73,1000.54,4.11,26.80817188
2020/09/20,UTTARAKHAND,CHAMOLI,0.5,992.61,3.28,24.54465875
2020/09/20,UTTARAKHAND,DEHRADUN,0,383.91,0,24.23177867
2020/09/20,UTTARAKHAND,GARHWAL,0.03,599.03,0.43,21.30909175
2020/09/20,UTTARAKHAND,UDHAM SINGH NAGAR,0,257.76,0,18.24117198
2020/09/20,UTTARAKHAND,BAGESHWAR,0.51,317.91,4.65,27.0417499
2020/09/20,UTTARAKHAND,RUDRAPRAYAG,0.18,233.13,1.43,24.58490691
2020/09/20,UTTARAKHAND,UTTARKASHI,0.34,873.63,2.81,20.97886159
2020/09/20,UTTARAKHAND,TEHRI GARHWAL,0.03,528.67,0.24,26.48008163
2020/09/20,UTTARAKHAND,CHAMPAWAT,0,195.3,0.01,23.03992416
2020/09/19,UTTARAKHAND,HARDWAR,0.04,201.38,0.38,16.37981045
2020/09/19,UTTARAKHAND,NAINITAL,0,444.37,0.01,20.890161
2020/09/19,UTTARAKHAND,ALMORA,0.01,347.43,0.1,21.7573601
2020/09/19,UTTARAKHAND,PITHORAGARH,0.81,1028.49,4.58,27.55699461
2020/09/19,UTTARAKHAND,CHAMOLI,0.49,1005.1,3.24,24.85362744
2020/09/19,UTTARAKHAND,DEHRADUN,0,392.32,0,24.76244936
2020/09/19,UTTARAKHAND,GARHWAL,0.04,614.75,0.58,21.86829571
2020/09/19,UTTARAKHAND,UDHAM SINGH NAGAR,0,266.03,0,18.82634141
2020/09/19,UTTARAKHAND,BAGESHWAR,0.56,325.25,5.03,27.66669977
2020/09/19,UTTARAKHAND,RUDRAPRAYAG,0.22,238.09,1.66,25.10752167
2020/09/19,UTTARAKHAND,UTTARKASHI,0.34,887.26,2.79,21.30614058
2020/09/19,UTTARAKHAND,TEHRI GARHWAL,0.03,540.78,0.25,27.08646471
2020/09/19,UTTARAKHAND,CHAMPAWAT,0,200.68,0.02,23.67421249
2020/09/18,UTTARAKHAND,HARDWAR,0.06,208.15,0.58,16.93032787
2020/09/18,UTTARAKHAND,NAINITAL,0,454.4,0.02,21.36171542
2020/09/18,UTTARAKHAND,ALMORA,0.01,356.12,0.16,22.30131334
2020/09/18,UTTARAKHAND,PITHORAGARH,1.13,1072.4,6.4,28.73356248
2020/09/18,UTTARAKHAND,CHAMOLI,0.49,1020.17,3.27,25.22629386
2020/09/18,UTTARAKHAND,DEHRADUN,0,401.4,0,25.33556147
2020/09/18,UTTARAKHAND,GARHWAL,0.05,630.69,0.72,22.43546672
2020/09/18,UTTARAKHAND,UDHAM SINGH NAGAR,0,274.07,0.01,19.39489389
2020/09/18,UTTARAKHAND,BAGESHWAR,0.65,336.16,5.73,28.59478781
2020/09/18,UTTARAKHAND,RUDRAPRAYAG,0.25,243.24,1.86,25.65100282
2020/09/18,UTTARAKHAND,UTTARKASHI,0.33,900.7,2.75,21.62884129
2020/09/18,UTTARAKHAND,TEHRI GARHWAL,0.04,553.71,0.28,27.73437224
2020/09/18,UTTARAKHAND,CHAMPAWAT,0,205.5,0.02,24.2430593
2020/09/17,UTTARAKHAND,HARDWAR,0.08,215.74,0.78,17.54795886
2020/09/17,UTTARAKHAND,NAINITAL,0,464.55,0.02,21.83850523
2020/09/17,UTTARAKHAND,ALMORA,0.02,364.89,0.24,22.8508547
2020/09/17,UTTARAKHAND,PITHORAGARH,0.51,981.53,2.92,26.29894081
2020/09/17,UTTARAKHAND,CHAMOLI,0.46,1033.5,3.11,25.55586092
2020/09/17,UTTARAKHAND,DEHRADUN,0,411.19,0,25.95366107
2020/09/17,UTTARAKHAND,GARHWAL,0.06,647.96,0.85,23.0497241
2020/09/17,UTTARAKHAND,UDHAM SINGH NAGAR,0,280.72,0.01,19.86544284
2020/09/17,UTTARAKHAND,BAGESHWAR,0.52,330.91,4.66,28.14823678
2020/09/17,UTTARAKHAND,RUDRAPRAYAG,0.32,250.54,2.35,26.42068939
2020/09/17,UTTARAKHAND,UTTARKASHI,0.39,927.45,3.16,22.27127464
2020/09/17,UTTARAKHAND,TEHRI GARHWAL,0.04,568.76,0.33,28.48815746
2020/09/17,UTTARAKHAND,CHAMPAWAT,0,202.29,0.02,23.86439052
2020/09/16,UTTARAKHAND,HARDWAR,0.1,223.34,0.96,18.16551363
2020/09/16,UTTARAKHAND,NAINITAL,0,476.04,0.03,22.37896366
2020/09/16,UTTARAKHAND,ALMORA,0.02,374.13,0.35,23.42919086
2020/09/16,UTTARAKHAND,PITHORAGARH,0.61,1007.67,3.5,26.99929723
2020/09/16,UTTARAKHAND,CHAMOLI,0.6,1070.88,3.99,26.48021353
2020/09/16,UTTARAKHAND,DEHRADUN,0,421.43,0,26.59945955
2020/09/16,UTTARAKHAND,GARHWAL,0.07,665.04,0.98,23.6570772
2020/09/16,UTTARAKHAND,UDHAM SINGH NAGAR,0,289.58,0.02,20.49239129
2020/09/16,UTTARAKHAND,BAGESHWAR,0.66,342.8,5.72,29.15963636
2020/09/16,UTTARAKHAND,RUDRAPRAYAG,0.44,261.04,3.08,27.5277987
2020/09/16,UTTARAKHAND,UTTARKASHI,0.47,960.93,3.7,23.07526252
2020/09/16,UTTARAKHAND,TEHRI GARHWAL,0.06,587.59,0.44,29.43141507
2020/09/16,UTTARAKHAND,CHAMPAWAT,0,207.1,0.03,24.43203186
2020/09/15,UTTARAKHAND,HARDWAR,0.11,229.26,1.09,18.64772131
2020/09/15,UTTARAKHAND,NAINITAL,0.01,480.8,0.05,22.6028222
2020/09/15,UTTARAKHAND,ALMORA,0.03,382.15,0.47,23.93155382
2020/09/15,UTTARAKHAND,PITHORAGARH,0.72,1033.2,4.13,27.68334833
2020/09/15,UTTARAKHAND,CHAMOLI,0.59,1059.94,3.9,26.20958488
2020/09/15,UTTARAKHAND,DEHRADUN,0,428.95,0,27.07431664
2020/09/15,UTTARAKHAND,GARHWAL,0.07,665.16,1.02,23.66148819
2020/09/15,UTTARAKHAND,UDHAM SINGH NAGAR,0,286.64,0.04,20.28455682
